"date","sGARCH","gjrGARCH","eGARCH","harRV","linearSV","regimeSwitchingSV","nonlinearSV","buyAndHold"
2025-07-02,0.647740310392794,0.674221847037885,0.676552917390366,0.668524238328064,0.666607214751688,0.674820833648699,0.663109669082564,0.576421307763089
2025-07-09,0.654849496947059,0.681609484587286,0.683829102929783,0.675883154144735,0.673338637121075,0.681117071281938,0.669447154647809,0.584252052283496
2025-07-16,0.649935768534251,0.676555374186087,0.679260612423202,0.671492820230281,0.669018529095136,0.677098351789609,0.665372575332292,0.579414421389844
2025-07-23,0.665321169773279,0.692185169087937,0.693897284523436,0.686834479091899,0.683042250390821,0.690884646224233,0.678958688498885,0.597522556855036
2025-07-30,0.66562484055057,0.692493428554176,0.694191219621607,0.687145591210167,0.683327977144417,0.69116042052356,0.679228270754602,0.597872688838387
2025-08-06,0.657387683878749,0.684179925059059,0.686830400096828,0.678892000547447,0.676026818039553,0.684232319472295,0.672365771818299,0.590029562034845
2025-08-13,0.660720559812747,0.687323694759255,0.690112985857461,0.682440343720287,0.679173432160352,0.687472355368755,0.675420015014279,0.594129811704197
2025-08-20,0.689332761015691,0.713955575345378,0.716144781440485,0.708960281779313,0.704783768434928,0.712765274203706,0.699238696837361,0.621418415945395
2025-08-27,0.691886483142633,0.71655900092779,0.718667978811078,0.711482532041142,0.7071975113669,0.715077988232373,0.701561058383295,0.624297589191112
2025-09-03,0.684072628148512,0.709023500542222,0.711251672796287,0.703573593497835,0.699762457205838,0.707815777188618,0.694519166399338,0.615313484819731
2025-09-10,0.695719037412819,0.720904637394273,0.722944842524591,0.717036679730938,0.711338969810328,0.719161010410678,0.705586724491135,0.63059887338253
2025-09-17,0.705869631453543,0.731001753807069,0.73248769473474,0.726636579573381,0.720628855015785,0.727954828205739,0.714368381663247,0.640830148531146
2025-09-24,0.720045522381924,0.745577917872816,0.744971150029089,0.73928051677194,0.732854362545695,0.739874936837302,0.726519456308246,0.654150680320018
2025-10-01,0.744578285687631,0.769081331364563,0.76595032745193,0.760403548570353,0.75346285554056,0.760502699314557,0.747726146500778,0.676822377751992
2025-10-08,0.757830178676751,0.782184929590477,0.778255608629195,0.773182809084018,0.765456521426862,0.772438682297817,0.759732957726154,0.691764635097002
2025-10-15,0.785534896208188,0.80946237988437,0.803737376424452,0.801502914617098,0.791063946104952,0.797486591500807,0.78492658214743,0.724088396643178
2025-10-22,0.760154290485023,0.784187253361782,0.779207170407402,0.775850628875811,0.767464136477,0.774349707840314,0.763207468988905,0.690345597719366
2025-10-29,0.806900685826184,0.833648784383749,0.834078674347737,0.827600280418,0.813172853512865,0.816727095978415,0.805805557865649,0.751661150697967
2025-11-05,0.829427501598999,0.86122995978488,0.864341620168006,0.856675355801391,0.837367039141969,0.83664343659325,0.825819792032578,0.784273304780315
2025-11-12,0.81241724943865,0.840955010643554,0.844420631909781,0.8343655729258,0.821085603891923,0.82313944470097,0.811167447444295,0.757188734308503
2025-11-19,0.785506482122771,0.809822589781689,0.810619212134789,0.802753905764954,0.794708540113788,0.801311418440191,0.788220761139829,0.718958254332032
2025-11-26,0.782951937248955,0.807011052242706,0.807143651080169,0.799922416357787,0.792278556407225,0.799171528038962,0.785985171809681,0.715019242436965
2025-12-03,0.779029077200825,0.802785926755274,0.802354248226153,0.795625391558392,0.788430831775488,0.795826087407546,0.782557711320179,0.71002608491764
2025-12-10,0.780397669471956,0.804168625268121,0.803859202147635,0.797046452479836,0.789720402966631,0.796979681498134,0.783713322770344,0.711595599881428
2025-12-17,0.757558330568362,0.780867583731393,0.780514668363439,0.772026167424181,0.768307362722801,0.777069904415064,0.76381539428218,0.684823648527709
2025-12-24,0.772981620909144,0.796137840171401,0.798040862274547,0.787236624155482,0.781944036272562,0.789526970030746,0.776288500544392,0.701454940171729
