"date","sGARCH","gjrGARCH","eGARCH","harRV","linearSV","regimeSwitchingSV","nonlinearSV","buyAndHold"
2024-12-11,0.0941509880444172,0.09041402708333,0.0944168384201706,0.0914410357385545,0.093850895530817,0.103476581504046,0.0979872163622551,0.141811074418643
2024-12-18,0.0872456390936253,0.0842781035115031,0.0889206250408599,0.084487104810384,0.0870917355196193,0.095150530669522,0.0903099930791514,0.128397211944729
2024-12-25,0.0870973163737318,0.0842033875103177,0.0889487710715347,0.0843264033383704,0.0869667741785244,0.0949645250735154,0.0902235691649422,0.128200982950806
2025-01-15,0.0831782893613523,0.080379716554627,0.0852133514504393,0.080304321048759,0.0828014253697421,0.0904706022092856,0.0860263233601302,0.122674684360134
2025-01-22,0.0892984365388342,0.0883566670739855,0.0942114442283464,0.0892915818929719,0.0918709118370367,0.0978544664923052,0.0947777784908942,0.130237734782791
2025-01-29,0.092413292482889,0.0924515991948507,0.0988573151564316,0.0928012092322239,0.095667064614941,0.100985916897447,0.0979896210460529,0.133835891225849
2025-02-05,0.105136347232208,0.105393352993814,0.112850012586191,0.105735536745641,0.108846618099288,0.113526720018647,0.110812511312039,0.148891965501913
2025-02-12,0.113458639363679,0.112349726129456,0.120086153327967,0.112364620239247,0.115717960048124,0.12004497017817,0.117565586290551,0.157306658365104
2025-02-19,0.116408820026861,0.115732315070728,0.124127361505351,0.115296421670414,0.11850093186414,0.119408134565213,0.11889548271912,0.155009639791261
2025-02-26,0.115672953423876,0.115086105010561,0.122870728324111,0.115028049640176,0.118069263621747,0.118736263975707,0.118469388840518,0.153403949213376
2025-03-05,0.146648902975419,0.146296258633539,0.156107254687024,0.150988855411791,0.153081940920061,0.155098829528459,0.15280230267956,0.202279965910842
2025-03-12,0.140483128349659,0.141052793017018,0.151406078207775,0.145793053061943,0.147472954831339,0.148202442551033,0.146483151957164,0.193484042534436
2025-03-19,0.147756501427964,0.149297383487702,0.160536485314009,0.155184207023775,0.155957303171909,0.156023792060458,0.155077960110231,0.208452572374859
2025-03-26,0.14817233213048,0.149807803092509,0.161187329917291,0.155803255164228,0.156381467844674,0.156291857188304,0.155417169606305,0.209375428348073
2025-04-02,0.146970963570779,0.148316431818812,0.159933112546346,0.15485101175336,0.155156788201451,0.155159030421836,0.154383563471096,0.208252802732849
2025-04-09,0.191508048905839,0.194152782436722,0.207801084548377,0.207991362682554,0.202285176072413,0.201550320469767,0.211525938833658,0.302104654743926
2025-04-16,0.199657431315926,0.203264684961143,0.213894849619024,0.215999644450545,0.206311480915598,0.206074453784344,0.221523651508842,0.336313080233056
2025-04-23,0.19566548562083,0.198521291338907,0.208759560420808,0.211945848018253,0.201751524476018,0.201458194821885,0.216885516692529,0.331703424712505
2025-04-30,0.197343911342334,0.201118164614433,0.211261071564706,0.214700202732441,0.204458455377733,0.203432482048468,0.218904448024436,0.335278128657195
2025-05-07,0.191328006697105,0.195582878872339,0.204925029336432,0.209422719025395,0.198312528764371,0.197050107131821,0.213341481447945,0.330101388810507
2025-05-14,0.233950011345963,0.253493968931454,0.254099179597648,0.257533248735695,0.250931382168927,0.244070970379502,0.254641105003763,0.382916961182481
2025-05-21,0.23109110473326,0.253338672588999,0.251995461333382,0.255427318583109,0.248604279525109,0.240971005630623,0.251712984593619,0.381417860275035
2025-05-28,0.232737513589538,0.256095486852994,0.254368281216901,0.256858957488987,0.249877699142664,0.241546048254638,0.252390005757978,0.38381178921633
2025-06-04,0.211266524750878,0.235695540232387,0.232109898277572,0.233618696888874,0.226394362441895,0.216279642213213,0.22925630181825,0.353923528924171
2025-06-11,0.215343868057031,0.239369891814848,0.235755580017462,0.236950015206518,0.229624756194325,0.218983039478622,0.231812933695028,0.356939517626989
2025-06-18,0.223160460605472,0.24715565334725,0.240612957787309,0.241666083269582,0.234109922818414,0.222370354025593,0.235679031466099,0.361174000361779
2025-06-25,0.222277654180217,0.246133252537939,0.239531470015287,0.240467193280943,0.233123915541923,0.221510695028358,0.234774668525027,0.359445128237286
2025-07-02,0.225848989773273,0.248633424222002,0.242772043653715,0.24372776858251,0.235738629948323,0.224083529051575,0.236960993601516,0.362243413205261
2025-07-09,0.172271314441901,0.198102329057884,0.185376073245971,0.179064337929942,0.17816500338933,0.163641389586122,0.164536305126501,0.252226777051239
2025-07-16,0.173044242974958,0.198660224424653,0.186952780999121,0.18016145314873,0.180464363873351,0.165713524613788,0.163917519995832,0.236036088851786
2025-07-23,0.176166487244625,0.201008151066398,0.188950754337509,0.182600989488458,0.182330256792311,0.167575037750796,0.165943662059487,0.239440268929039
2025-07-30,0.176524015324846,0.201020430617005,0.18889809181602,0.182748678037142,0.182412005329162,0.167935397172138,0.166166516449846,0.239428700512992
2025-08-06,0.180618004557343,0.204601288306023,0.192106240757559,0.186767758154323,0.185754118484882,0.171235019606575,0.169489213461883,0.243836813050185
2025-08-13,0.11982882681708,0.124693529819943,0.11971592814887,0.115667835586775,0.109168508671541,0.0990570972843325,0.10067431799888,0.146956272500651
2025-08-20,0.142893562528461,0.140164802087615,0.134880355052988,0.133608869955218,0.12715176887307,0.118469297032008,0.118588751857896,0.165463376582015
2025-08-27,0.135179318637895,0.130428728770744,0.124352606468326,0.125413345075641,0.118986794050364,0.111778303126335,0.112205145761379,0.153972476826717
2025-09-03,0.13994917318996,0.134655679454832,0.128787399348543,0.130378173829459,0.123589269961916,0.11642468979757,0.116594869686169,0.160819176605414
2025-09-10,0.136762866320049,0.130583249398806,0.124612642961615,0.128345333815751,0.120739057527198,0.114494211340664,0.114408595001887,0.158080358409054
2025-09-17,0.114235747279758,0.10631215785074,0.10273765256776,0.107720084276989,0.100940261628834,0.0974693551498361,0.0954037542365807,0.133151226190714
